Nombre,Marca,Peso,Precio,Imagen,Categoria,Subcategoria,Consulta_Nombre,Consulta_Categoria,
Crema Dental Herbal Nva.,Colgate,90 grs,741.13,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5afe2b_7509546686394_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Herbal Nva. Colgate de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Super Blanco Nva.Formul...,Kolynos,180 grs,1141.21,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Super Blanco Nva.Formul... Kolynos de 180 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Total 12 Whitening Tubo...,Colgate,90 grs,1280.27,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49768b_7509546677682_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Total 12 Whitening Tubo... Colgate de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental MaxWhite Crystal Mint C...,Colgate,90 grs,941.19,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Crema Dental MaxWhite Crystal Mint C... Colgate de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Niños Frutilla,Odolito,50 grs,274.94,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5afe2f_7509546685847_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Niños Frutilla Odolito de 50 grs,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Reciclean x2,Colgate,2 Un,1559.65,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49bf37_7509546674841_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Reciclean x2 Colgate de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Enjuague Bucal Plax SMint 500ml x 35...,Colgate,500 ml,1744.03,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Enjuague Bucal Plax SMint 500ml x 35... Colgate de 500 ml,Perfumeria Cuidado e Higiene Bucal, 
Enjuague Bucal Plax FMint 500ml x 35...,Colgate,500 ml,1744.03,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5af687_7509546686363_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Enjuague Bucal Plax FMint 500ml x 35... Colgate de 500 ml,Perfumeria Cuidado e Higiene Bucal, 
Enjuague Bucal Plax Ice 500ml x 350m...,Colgate,500 ml,1982.82,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Enjuague Bucal Plax Ice 500ml x 350m... Colgate de 500 ml,Perfumeria Cuidado e Higiene Bucal, 
Enjuague Bucal Plax Classic 500ml x ...,Colgate,500 ml,1744.03,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Enjuague Bucal Plax Classic 500ml x ... Colgate de 500 ml,Perfumeria Cuidado e Higiene Bucal, 
Enjuague Bucal Plax Fresh Mint Nva.F...,Colgate,250 ml,1288.38,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Enjuague Bucal Plax Fresh Mint Nva.F... Colgate de 250 ml,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Doble Proteccion,Odol,180 grs,722.75,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Doble Proteccion Odol de 180 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Doble Proteccion,Odol,90 grs,345.69,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Doble Proteccion Odol de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Concentrada,Noc 10,70 grs,827.94,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/05126ef5_7793100130236_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Concentrada Noc 10 de 70 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Repair & Protect Whiten...,Sensodyne,100 grs,1527.59,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/b49863c0_7794640170720_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Repair & Protect Whiten... Sensodyne de 100 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Eucalypto Freeze 360°Fr...,Close Up,90 grs,428.34,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/2c111a40_7891037006324_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Eucalypto Freeze 360°Fr... Close Up de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Menthol Paradise 360°Fr...,Close Up,90 grs,578.82,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/978b8be2_7891037744257_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Menthol Paradise 360°Fr... Close Up de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Proteccion Completa+,Sensodyne,90 grs,1218.88,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5af77e_7896009498091_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Proteccion Completa+ Sensodyne de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Rapido Alivio,Sensodyne,100 grs,1290.86,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/35a38a31_7794640171550_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Rapido Alivio Sensodyne de 100 grs,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Twister + Capuchon x2,Colgate,2 Un,913.19,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49bf37_7702010130632_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Twister + Capuchon x2 Colgate de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Triple Accion M 2x1,Colgate,2 Un,442.30,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/d4031803_7702010631207_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Triple Accion M 2x1 Colgate de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Bamboo,Colgate,1 Un,1061.28,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Bamboo Colgate de 1 Un,Perfumeria Cuidado e Higiene Bucal, 
Enjuague Bucal CoolMint Zero,Listerine,250 ml,844.43,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Enjuague Bucal CoolMint Zero Listerine de 250 ml,Perfumeria Cuidado e Higiene Bucal, 
Enjuague Bucal Freshburst Frescura I...,Listerine,250 ml,1263.56,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e497ac8_7891010254476_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Enjuague Bucal Freshburst Frescura I... Listerine de 250 ml,Perfumeria Cuidado e Higiene Bucal, 
Enjuague Bucal Anti Sarro Frescura I...,Listerine,250 ml,1403.00,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Enjuague Bucal Anti Sarro Frescura I... Listerine de 250 ml,Perfumeria Cuidado e Higiene Bucal, 
Enjuague Bucal CoolMint Frescura Int...,Listerine,250 ml,1153.81,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49c352_7891010254452_m.png,Perfumeria,Cuidado e Higiene Bucal,Enjuague Bucal CoolMint Frescura Int... Listerine de 250 ml,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Sensitive Pro Alivio Ge...,Colgate,90 grs,826.16,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Sensitive Pro Alivio Ge... Colgate de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Super Blanco Nva.Formul...,Kolynos,90 grs,458.85,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b101d_7509546686479_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Super Blanco Nva.Formul... Kolynos de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Encias Reforzadas Total...,Colgate,140 grs,1299.90,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Encias Reforzadas Total... Colgate de 140 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Blanqueadora Extra Fres...,Sensodyne,90 grs,828.38,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1714579d_7896015520045_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Blanqueadora Extra Fres... Sensodyne de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Gel Dental Kids Frutilla,Colgate,50 grs,229.99,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Gel Dental Kids Frutilla Colgate de 50 grs,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Twister Adulto Med,Colgate,3 Un,769.99,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Twister Adulto Med Colgate de 3 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Complete Care medium,Sensodyne,1 Un,752.27,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Complete Care medium Sensodyne de 1 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental ZigZag Carbon x2,Colgate,2 Un,943.29,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49bf38_7509546673042_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental ZigZag Carbon x2 Colgate de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Doble Accion Mayor Al...,Pro,1 Un,419.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b2bfd_7501086472048_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Doble Accion Mayor Al... Pro de 1 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental 360 Suave Pack x 2un,Colgate,2 Un,789.84,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/614767c8_7891024316207_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental 360 Suave Pack x 2un Colgate de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Extra Clean 3x2,Colgate,3 Un,445.76,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Extra Clean 3x2 Colgate de 3 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Batman Extra Suave,Colgate,2 Un,399.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/91e94cc4_7891024073001_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Batman Extra Suave Colgate de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo dental kids Mickey,Oral B,1 Un,309.39,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/67109cde_3014260019723_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo dental kids Mickey Oral B de 1 Un,Perfumeria Cuidado e Higiene Bucal, 
Enjuague Bucal Pro-Encias,Listerine,250 ml,1000.42,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e498483_7891010254537_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Enjuague Bucal Pro-Encias Listerine de 250 ml,Perfumeria Cuidado e Higiene Bucal, 
Enjuague Bucal Plax Odor Control Nva...,Colgate,250 ml,999.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b13b6_7509546679525_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Enjuague Bucal Plax Odor Control Nva... Colgate de 250 ml,Perfumeria Cuidado e Higiene Bucal, 
Protector Diario Plus Respirable S/P,Always,40 Un,1188.12,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b22a8_7500435178761_m.jpg,Perfumeria,Protección Femenina,Protector Diario Plus Respirable S/P Always de 40 Un,Perfumeria Protección Femenina, 
Protector Diario Plus Respirable S/P,Always,15 Un,488.90,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b244d_7500435178792_m.jpg,Perfumeria,Protección Femenina,Protector Diario Plus Respirable S/P Always de 15 Un,Perfumeria Protección Femenina, 
Protector Diario Todos los Dias 100%...,Carefree,100 Un,2555.24,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Protector Diario Todos los Dias 100%... Carefree de 100 Un,Perfumeria Protección Femenina, 
Protector Diario Proteccion S/P Nvo.,Carefree,60 Un,1237.00,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Protector Diario Proteccion S/P Nvo. Carefree de 60 Un,Perfumeria Protección Femenina, 
Protector Diario TLD Tanga 100% Resp...,Carefree,60 Un,1973.38,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Protector Diario TLD Tanga 100% Resp... Carefree de 60 Un,Perfumeria Protección Femenina, 
Toalla Fem.Ajuste Perfecto Suave C/A,Always,8 Un,278.89,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b244f_7500435178839_m.jpg,Perfumeria,Protección Femenina,Toalla Fem.Ajuste Perfecto Suave C/A Always de 8 Un,Perfumeria Protección Femenina, 
Toalla Fem. Maxima Proteccion Noctur...,Always,16 Un,1480.70,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e499a20_7500435178891_m.jpg,Perfumeria,Protección Femenina,Toalla Fem. Maxima Proteccion Noctur... Always de 16 Un,Perfumeria Protección Femenina, 
Toalla Fem. Proteccion y Confort C/A,Always,16 Un,941.69,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e499a21_7500435178945_m.jpg,Perfumeria,Protección Femenina,Toalla Fem. Proteccion y Confort C/A Always de 16 Un,Perfumeria Protección Femenina, 
Toalla Fem.Triple Proteccion Suave C...,Always,8 Un,459.33,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e497378_7500435193078_m.jpg,Perfumeria,Protección Femenina,Toalla Fem.Triple Proteccion Suave C... Always de 8 Un,Perfumeria Protección Femenina, 
Toalla Fem. Xtra Doble Proteccion Sv...,Always,16 Un,1003.26,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b244f_7500435229531_m.jpg,Perfumeria,Protección Femenina,Toalla Fem. Xtra Doble Proteccion Sv... Always de 16 Un,Perfumeria Protección Femenina, 
Toalla Fem. Extra Doble Proteccion S...,Always,8 Un,582.56,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Toalla Fem. Extra Doble Proteccion S... Always de 8 Un,Perfumeria Protección Femenina, 
Toalla Fem. Xtra Doble Proteccion Se...,Always,8 Un,720.85,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b2bf6_7500435229579_m.jpg,Perfumeria,Protección Femenina,Toalla Fem. Xtra Doble Proteccion Se... Always de 8 Un,Perfumeria Protección Femenina, 
Toallas Fem. Discreet Media C/Aloe V...,Tena,10 Un,1425.93,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e4992e8_7702026192334_m.jpg,Perfumeria,Protección Femenina,Toallas Fem. Discreet Media C/Aloe V... Tena de 10 Un,Perfumeria Protección Femenina, 
Toallas Fem. Discreet Maxi C/Aloe Ve...,Tena,10 Un,2078.16,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e4992e8_7702026192358_m.jpg,Perfumeria,Protección Femenina,Toallas Fem. Discreet Maxi C/Aloe Ve... Tena de 10 Un,Perfumeria Protección Femenina, 
Tampon Super,Kotex,20 Un,1724.55,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Tampon Super Kotex de 20 Un,Perfumeria Protección Femenina, 
Protector Diario Clasico,Ladysoft,56 Un,1133.86,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5aef3e_7790250097501_m.jpg,Perfumeria,Protección Femenina,Protector Diario Clasico Ladysoft de 56 Un,Perfumeria Protección Femenina, 
Protector Diario Normal C/Extracto d...,Calipso,20 Un,402.49,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e382734_7790770601165_m.jpg,Perfumeria,Protección Femenina,Protector Diario Normal C/Extracto d... Calipso de 20 Un,Perfumeria Protección Femenina, 
Protector Diario Normal C/Extracto d...,Calipso,80 Un,1207.29,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e4992e9_7790770601196_m.jpg,Perfumeria,Protección Femenina,Protector Diario Normal C/Extracto d... Calipso de 80 Un,Perfumeria Protección Femenina, 
Protector Diario Normal C/Aloe Vera,Nosotras,100 Un,2192.73,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e4992ec_7790770601530_m.jpg,Perfumeria,Protección Femenina,Protector Diario Normal C/Aloe Vera Nosotras de 100 Un,Perfumeria Protección Femenina, 
Protector Diario Multiestilo C/Aloe ...,Nosotras,60 Un,1794.20,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e4975a3_7790770601547_m.jpg,Perfumeria,Protección Femenina,Protector Diario Multiestilo C/Aloe ... Nosotras de 60 Un,Perfumeria Protección Femenina, 
Protector Diario Largos C/Aloe Vera,Nosotras,50 Un,1794.23,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e4992ed_7790770601585_m.jpg,Perfumeria,Protección Femenina,Protector Diario Largos C/Aloe Vera Nosotras de 50 Un,Perfumeria Protección Femenina, 
Protector Diario Todos los Dias 100%...,Carefree,20 Un,471.08,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Protector Diario Todos los Dias 100%... Carefree de 20 Un,Perfumeria Protección Femenina, 
Toalla Fem. Adapt Plus Ultrafina Sua...,Siempre Libre,8 Un,652.82,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Toalla Fem. Adapt Plus Ultrafina Sua... Siempre Libre de 8 Un,Perfumeria Protección Femenina, 
Toalla Fem. Especial Adapt Suave C/A...,Siempre Libre,8 Un,622.61,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Toalla Fem. Especial Adapt Suave C/A... Siempre Libre de 8 Un,Perfumeria Protección Femenina, 
Toalla Fem. Adapt Plus Ultra Suave S...,Siempre Libre,16 Un,997.03,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Toalla Fem. Adapt Plus Ultra Suave S... Siempre Libre de 16 Un,Perfumeria Protección Femenina, 
Toalla Fem. Adapt Plus Noche & Dia C...,Siempre Libre,16 Un,1127.54,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e498484_7790010570831_m.jpg,Perfumeria,Protección Femenina,Toalla Fem. Adapt Plus Noche & Dia C... Siempre Libre de 16 Un,Perfumeria Protección Femenina, 
Toalla Fem. Ultra Delgada C/Alas Tel...,Ladysoft,8 Un,383.01,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5aef3d_7790250097433_m.jpg,Perfumeria,Protección Femenina,Toalla Fem. Ultra Delgada C/Alas Tel... Ladysoft de 8 Un,Perfumeria Protección Femenina, 
Toalla Fem. Buenas Noches C/Alas,Nosotras,14 Un,1477.59,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e4992ec_7790770601639_m.jpg,Perfumeria,Protección Femenina,Toalla Fem. Buenas Noches C/Alas Nosotras de 14 Un,Perfumeria Protección Femenina, 
Toalla Fem. Normal C/Alas,Nosotras,16 Un,956.98,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e4992ea_7790770601653_m.jpg,Perfumeria,Protección Femenina,Toalla Fem. Normal C/Alas Nosotras de 16 Un,Perfumeria Protección Femenina, 
Toalla Fem.Normal C/Alas ES,Kotex,16 Un,1212.26,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Toalla Fem.Normal C/Alas ES Kotex de 16 Un,Perfumeria Protección Femenina, 
Protector Diario Essencial,Kotex,20 Un,536.90,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Protector Diario Essencial Kotex de 20 Un,Perfumeria Protección Femenina, 
Protector Diario Essencial,Kotex,60 Un,1411.92,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Protector Diario Essencial Kotex de 60 Un,Perfumeria Protección Femenina, 
Protector Diario Antibacterial Respi...,Kotex,60 Un,1783.92,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Protector Diario Antibacterial Respi... Kotex de 60 Un,Perfumeria Protección Femenina, 
Protector Diario Largos,Kotex,60 Un,1694.23,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Protector Diario Largos Kotex de 60 Un,Perfumeria Protección Femenina, 
Toalla Fem.Normal C/Alas ES,Kotex,32 Un,2303.34,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e380a4a_7794626010835_m.jpg,Perfumeria,Protección Femenina,Toalla Fem.Normal C/Alas ES Kotex de 32 Un,Perfumeria Protección Femenina, 
Toalla Fem. Nocturna C/Alas Doble A....,Kotex,16 Un,1664.93,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5aeead_7794626011566_m.jpg,Perfumeria,Protección Femenina,Toalla Fem. Nocturna C/Alas Doble A.... Kotex de 16 Un,Perfumeria Protección Femenina, 
Toalla Fem. Incontinencia Absorvente,Lina,8 Un,644.59,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Toalla Fem. Incontinencia Absorvente Lina de 8 Un,Perfumeria Protección Femenina, 
Tampon Original Medio Anti-Filtracio...,O.B.,8 Un,663.48,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Tampon Original Medio Anti-Filtracio... O.B. de 8 Un,Perfumeria Protección Femenina, 
Tampon Original Medio Anti-Filtracio...,O.B.,16 Un,836.74,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Tampon Original Medio Anti-Filtracio... O.B. de 16 Un,Perfumeria Protección Femenina, 
Tampon Original Super Anti-Filtracio...,O.B.,16 Un,1161.07,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Tampon Original Super Anti-Filtracio... O.B. de 16 Un,Perfumeria Protección Femenina, 
Toalla P/Adulto Femme Nocturna S/A,Plenitud,8 Un,3717.54,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b10b7_7896007551002_m.jpg,Perfumeria,Protección Femenina,Toalla P/Adulto Femme Nocturna S/A Plenitud de 8 Un,Perfumeria Protección Femenina, 
Protector Diario Plus S/P,Always,40 Un,1082.11,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b244e_7500435178747_m.jpg,Perfumeria,Protección Femenina,Protector Diario Plus S/P Always de 40 Un,Perfumeria Protección Femenina, 
Protector Diario Proteccion Hipoaler...,Carefree,20 Un,506.17,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49a0d2_7790010002271_m.jpg,Perfumeria,Protección Femenina,Protector Diario Proteccion Hipoaler... Carefree de 20 Un,Perfumeria Protección Femenina, 
Protector Diario TLD Tanga 100% Resp...,Carefree,20 Un,414.07,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Protector Diario TLD Tanga 100% Resp... Carefree de 20 Un,Perfumeria Protección Femenina, 
Toalla Fem. Extra Doble Proteccion S...,Always,16 Un,1265.57,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Protección Femenina,Toalla Fem. Extra Doble Proteccion S... Always de 16 Un,Perfumeria Protección Femenina, 
